murder,rape,gangrape,robbery,theft,assualt murders,sexual harassement,totarea,totalcrime,long,lat,crime/area,area,crime_density,weighted_crime_score,area_encoded
0.2,0.0,0.0,0.008,0.0689935064935065,0.04477611940298507,0.0,0.026648446225779172,0.052516411378555804,77.22715,28.52882,49.0313434,SAKET,0.05667109350533153,0.0,4.9031343402628096e-05
0.4,0.046511627906976744,0.0,0.296,0.18262987012987014,0.17910447761194032,0.1,0.030765442765649416,0.19328956965718455,77.2703,28.63775,108.2978055,SHAKARPUR,0.13191766889670983,0.11650485436893204,0.00010829780547651908
0.4,0.11627906976744186,0.16666666666666666,0.328,0.37987012987012986,0.029850746268656712,0.1,0.02003312539174785,0.36907366885485043,77.29526,28.63852,249.9363391,PREETVIHAR,0.3117464324594494,0.17475728155339806,0.00024993633905830094
0.6000000000000001,0.37209302325581395,0.3333333333333333,0.12,0.1314935064935065,0.3283582089552239,0.2,0.009103520032256415,0.15463165572574764,77.13509,28.64053,181.2197891,KIRTI NAGAR,0.22450172655296077,0.4368932038834951,0.00018121978914409533
0.4,0.23255813953488372,0.16666666666666666,0.128,0.26461038961038963,0.20895522388059704,0.07500000000000001,0.022389000129301312,0.2589350838803793,77.20847,28.54939,171.1452788,HAUZ KHAS,0.21171080949272583,0.22815533980582525,0.00017114527881724318
0.6000000000000001,0.46511627906976744,0.5,0.736,0.2775974025974026,0.17910447761194032,0.2,0.5668757542968984,0.3384390955506929,77.0228,28.80659,13.04307194,BAWANA,0.010979245422069205,0.5097087378640777,1.3043071944058357e-05
0.1,0.06976744186046512,0.0,0.10400000000000001,0.18831168831168832,0.1044776119402985,0.1,0.10594793155920584,0.17578409919766594,77.121,28.73043,36.72069001,KN KATJU MARG,0.04104109845555181,0.11650485436893204,3.67206900072443e-05
0.5,0.5116279069767442,0.3333333333333333,0.136,0.4342532467532468,0.3880597014925373,0.1,0.12034550360346129,0.43180160466812545,77.24722,28.6274,70.67656487,I.P. ESTATE,0.08415255151265816,0.44174757281553395,7.067656486626257e-05
0.7000000000000001,0.046511627906976744,0.8333333333333333,0.216,0.3457792207792208,0.7014925373134328,0.35000000000000003,0.010776020088258747,0.3712618526622903,77.22514,28.5759,350.6580165,KOTALA MUBARAK PUR,0.43962586099851236,0.39805825242718446,0.00035065801658476574
0.1,0.16279069767441862,0.0,0.208,0.16639610389610393,0.11940298507462686,0.07500000000000001,0.6029210654514994,0.16849015317286653,77.12437,28.59872,6.839984655,DELHI CANTT,0.0031036095392579467,0.15533980582524273,6.839984654986999e-06
0.4,0.2558139534883721,0.16666666666666666,0.448,0.288961038961039,0.2537313432835821,0.30000000000000004,0.010995512801977898,0.31947483588621445,77.19326,28.65258,304.2025173,D.B.G ROAD,0.38064448915854665,0.41747572815533984,0.0003042025171944252
0.5,0.41860465116279066,1.0,0.23199999999999998,0.5048701298701299,0.8805970149253731,0.275,0.017453643919146215,0.5331874544128373,77.11332,28.65761,378.869332,KHYALA,0.47544383954377856,0.5776699029126213,0.00037886933193001786
0.9,0.6976744186046512,0.0,0.176,0.49025974025974023,0.3880597014925373,0.15000000000000002,0.002062168514271212,0.4945295404814004,77.2839,28.64359,724.0979268,JAGATPURI,0.9137569864056978,0.5873786407766991,0.0007240979268509796
0.2,0.13953488372093023,0.3333333333333333,0.368,0.32142857142857145,0.13432835820895522,0.325,0.04635823296793353,0.3318745441283734,77.15822,28.65237,125.9571597,PATEL NAGAR,0.15433854377768824,0.36893203883495146,0.00012595715972467554
0.2,0.11627906976744186,0.16666666666666666,0.032,0.0,0.059701492537313425,0.07500000000000001,0.1900664205860442,0.0,77.16933,28.55797,4.395488595,VASANT VIHAR,0.0,0.14563106796116507,4.395488595280964e-06
0.4,0.5581395348837209,0.0,0.28,0.07142857142857142,0.11940298507462686,0.2,0.010995512801977898,0.10795040116703136,77.1932,28.65256,127.7650573,KAROL BAGH,0.15663390764025542,0.5145631067961165,0.00012776505722165857
0.6000000000000001,0.627906976744186,0.0,0.648,1.0,0.5820895522388059,0.125,0.017728447421545453,0.9999999999999999,77.26018,28.57835,678.4415415,SUNLIGHT COLONY,0.8557901950458842,0.5097087378640777,0.0006784415415098179
0.6000000000000001,0.3953488372093023,0.0,0.128,0.2232142857142857,0.5522388059701492,0.15000000000000002,0.27955934765657264,0.24653537563822028,77.08849,28.85321,19.67218568,NARELA,0.019395777958663096,0.38349514563106796,1.9672185678194697e-05
0.2,0.41860465116279066,0.3333333333333333,1.0,0.7337662337662338,0.7611940298507462,0.8500000000000001,0.034808394178279016,0.8147337709700948,77.31178,28.59818,357.1856024,NEW ASHOK NAGAR,0.4479134905434592,0.9514563106796117,0.00035718560245233904
0.7000000000000001,0.11627906976744186,0.0,0.224,0.26542207792207795,0.2537313432835821,0.30000000000000004,0.06306041076044441,0.274981765134938,77.21366,28.62473,83.35086429,PARLIAMENT STREET,0.10024424306822645,0.3300970873786408,8.335086429214865e-05
0.1,0.13953488372093023,0.5,0.304,0.32142857142857145,0.19402985074626866,0.225,0.03997006025904438,0.3260393873085339,77.0717,28.665,139.0706348,NIHAL VIHAR,0.1709878265777611,0.30097087378640774,0.0001390706347565381
0.4,0.5348837209302325,0.16666666666666666,0.064,0.47240259740259744,0.5820895522388059,0.17500000000000002,0.059163653424130935,0.47045951859956237,77.30612,28.62543,141.5213511,MADHUVIHAR,0.17409933359300211,0.49514563106796117,0.00014152135110545195
0.30000000000000004,0.11627906976744186,0.0,0.344,0.174512987012987,0.20895522388059704,0.45,0.015247208891514043,0.20350109409190373,77.17851,28.68062,175.8165321,BHARAT NAGAR,0.21764158047278906,0.42718446601941745,0.00017581653211389654
0.2,0.20930232558139533,0.16666666666666666,0.11199999999999999,0.39042207792207795,0.2985074626865672,0.5750000000000001,0.059163653424130935,0.387308533916849,77.30612,28.62543,118.7017839,MANDAWALI,0.14512688905539448,0.5922330097087378,0.00011870178388335645
0.2,0.20930232558139533,0.16666666666666666,0.528,0.2987012987012987,0.23880597014925375,0.17500000000000002,0.4038405381786098,0.3282275711159737,76.96681,28.62867,17.66605618,BABA HARI DAS NAGAR,0.016848732473683115,0.2815533980582524,1.766605617860105e-05
0.2,0.13953488372093023,0.0,0.488,0.35633116883116883,0.20895522388059704,0.25,0.3654349014257593,0.3741794310722101,76.99466,28.58691,21.8552686,CHHAWLA,0.02216748910296849,0.2815533980582524,2.185526859671086e-05
0.0,0.11627906976744186,0.16666666666666666,0.16,0.40584415584415584,0.3283582089552239,0.525,0.5465274989307778,0.4011670313639679,77.18019,28.52149,15.7278499,MEHRAULI,0.01438792445765406,0.48543689320388356,1.5727849898852888e-05
0.4,0.32558139534883723,0.16666666666666666,0.216,0.25811688311688313,0.6567164179104477,0.525,0.07185987770209891,0.29905178701677604,77.14605,28.70045,80.28226697,MAURYA ENCLAVE,0.09634825481626959,0.6359223300970874,8.028226696696882e-05
0.8,0.37209302325581395,0.8333333333333333,0.24,0.29383116883116883,0.3582089552238806,0.07500000000000001,0.016850769133091567,0.31291028446389496,77.08188,28.62863,239.3819674,JANAK PURI,0.2983462682214671,0.3932038834951457,0.00023938196736146908
0.0,0.32558139534883723,0.16666666666666666,0.11199999999999999,0.22646103896103897,0.1492537313432836,0.05,0.015375220611292975,0.21954777534646244,77.18368,28.66837,186.3038173,SARAI ROHILLA,0.23095656953807328,0.24757281553398058,0.00018630381728730735
0.1,0.0,0.16666666666666666,0.16799999999999998,0.20616883116883117,0.014925373134328358,0.05,0.019258334207322578,0.19037199124726478,77.19262,28.67005,145.5833585,GULABIBAGH,0.1792565866519575,0.048543689320388356,0.0001455833584623882
1.0,0.37209302325581395,0.16666666666666666,0.24,0.32061688311688313,0.3582089552238806,0.325,0.0028457667958308,0.34281546316557254,77.20265,28.68499,494.1975293,ROOP NAGAR,0.6218681677762363,0.5388349514563107,0.0004941975292698565
0.2,0.18604651162790697,0.0,0.272,0.4926948051948052,0.19402985074626866,0.05,0.1900664205860442,0.47191830780452226,77.15232,28.53486,50.26453893,VASANT KUNJ NORTH,0.05823679757225282,0.15533980582524273,5.026453893635812e-05
0.2,0.41860465116279066,0.16666666666666666,0.136,0.3116883116883117,0.3283582089552239,0.225,0.017218110892059615,0.31655725747629465,77.11815,28.70894,238.8428916,ROHINI NORTH,0.2976618406708233,0.45145631067961156,0.0002388428916724882
0.0,0.046511627906976744,0.0,0.0,0.053571428571428575,0.0,0.025,0.02885942660903855,0.03646973012399709,77.33267,28.62486,38.79714804,GHAZIPUR,0.04367743528149515,0.038834951456310676,3.879714804797363e-05
0.1,0.046511627906976744,0.0,0.12,0.18019480519480519,0.19402985074626866,0.275,0.055372308359080774,0.1787016776075857,77.31653,28.67811,64.8792264,SEEMAPURI,0.0767920671858579,0.2378640776699029,6.487922641024881e-05
0.4,0.37209302325581395,0.16666666666666666,0.36,0.3003246753246753,0.16417910447761194,0.30000000000000004,0.010026932444733036,0.3209336250911743,77.26855,28.6743,318.4799488,SEELAMPUR,0.3987715679875679,0.49029126213592233,0.0003184799487498514
0.7000000000000001,0.6744186046511628,0.0,0.128,0.23944805194805197,0.4328358208955224,0.5,0.019440907165204864,0.274981765134938,77.29856,28.68277,196.7405055,MANSAROVAR PARK,0.24420731919371272,0.8349514563106796,0.00019674050557287896
0.1,0.2558139534883721,0.0,0.056,0.08198051948051949,0.6865671641791045,0.375,0.019440907165204864,0.11816192560175057,77.28518,28.6742,100.386955,SHAHDARA,0.12187380284850094,0.44660194174757284,0.00010038695500757378
0.2,0.16279069767441862,0.0,0.152,0.10876623376623377,0.34328358208955223,0.15000000000000002,0.05137780531378869,0.12545587162654998,77.2561,28.71113,52.53837358,KHAJURIKHAS,0.061123729978265415,0.2184466019417476,5.253837358013962e-05
0.8,0.3023255813953488,0.3333333333333333,0.07999999999999999,0.0965909090909091,0.1492537313432836,0.45,0.005710588329253153,0.11743253099927062,77.2917,28.69612,174.7842688,JYOTI NAGAR,0.2163309864003296,0.5970873786407767,0.0001747842688715406
0.2,0.20930232558139533,0.0,0.176,0.349025974025974,0.23880597014925375,0.17500000000000002,0.024338654105415643,0.34062727935813275,77.31849,28.70603,205.6601327,HARSH VIHAR,0.2555319599856036,0.2669902912621359,0.0002056601326855029
0.1,0.11627906976744186,0.0,0.07999999999999999,0.1607142857142857,0.1492537313432836,0.07500000000000001,0.6854892479213729,0.15171407731582787,76.96085,28.67042,5.557572904,MUNDKA,0.0014754190060057562,0.12621359223300974,5.557572904204307e-06
0.30000000000000004,0.4418604651162791,0.6666666666666666,0.192,0.12337662337662338,0.26865671641791045,0.7000000000000001,0.13334388453377505,0.16703136396790666,77.2644,28.70128,28.64739511,BHAJANPURI,0.03079098781717152,0.883495145631068,2.864739510653899e-05
0.1,0.046511627906976744,0.0,0.016,0.020292207792207792,0.04477611940298507,0.07500000000000001,0.010026932444733036,0.01239970824215901,77.27297,28.67909,50.11935449,ZAFRABAD,0.058052466798705196,0.08252427184466021,5.011935448453837e-05
0.0,0.046511627906976744,0.0,0.11199999999999999,0.24025974025974028,0.059701492537313425,0.125,0.013321710699452939,0.2202771699489424,77.27479,28.67341,201.6034779,WELCOME,0.2503815028018851,0.11650485436893204,0.0002016034779639509
0.9,0.6046511627906976,0.3333333333333333,0.23199999999999998,0.4375,0.49253731343283585,0.275,0.016520866521578706,0.4595185995623632,77.30817,28.69853,341.1964707,NANDNAGARI,0.42761318286895,0.6553398058252428,0.0003411964706065133
0.1,0.023255813953488372,0.0,0.096,0.03652597402597403,0.07462686567164178,0.17500000000000002,0.02867972305813668,0.037928519328956974,77.316,28.68496,39.66177035,G.T.B. ENCLAVE,0.0447751871131552,0.14563106796116507,3.9661770350838985e-05
0.0,0.18604651162790697,0.16666666666666666,0.07200000000000001,0.4375,0.11940298507462686,0.125,0.03182795924631163,0.4018964259664478,77.26207,28.67202,198.1642563,NEW USMANPUR,0.24601495817212393,0.21844660194174753,0.0001981642563070495
0.6000000000000001,0.5813953488372093,0.16666666666666666,0.192,0.21022727272727276,0.6119402985074627,0.2,0.05137780531378869,0.25164113785557984,77.25611,28.71128,91.38084635,SONIA VIHAR,0.11043936235753866,0.5533980582524272,9.138084635520011e-05
0.7000000000000001,0.3488372093023256,0.3333333333333333,0.2,0.23782467532467533,0.26865671641791045,0.17500000000000002,0.02958849247804704,0.2538293216630197,77.2745,28.73284,139.572255,KARAWAL NAGAR,0.1716246994842169,0.4077669902912621,0.00013957225497991744
0.2,0.13953488372093023,0.3333333333333333,0.16799999999999998,0.21509740259740262,0.26865671641791045,0.2,0.009884764864103472,0.22100656455142234,77.28085,28.70225,233.0267481,GOKULPURI,0.29027748075423687,0.27184466019417475,0.0002330267480850888
